actorclass_graphic_row_id,actorclass_row_id,display_name_id,display_name_en,mainHand_packed_s32,mainHand_packed_u32_hex,mainHand_bits_31_30,mainHand_bits_29_20,mainHand_bits_19_10,mainHand_bits_9_0,offHand_packed_s32,offHand_packed_u32_hex,offHand_bits_31_30,offHand_bits_29_20,offHand_bits_19_10,offHand_bits_9_0,spMainHand_packed_s32,spMainHand_packed_u32_hex,spMainHand_bits_31_30,spMainHand_bits_29_20,spMainHand_bits_19_10,spMainHand_bits_9_0,spOffHand_packed_s32,spOffHand_packed_u32_hex,spOffHand_bits_31_30,spOffHand_bits_29_20,spOffHand_bits_19_10,spOffHand_bits_9_0,throwing_packed_s32,throwing_packed_u32_hex,throwing_bits_31_30,throwing_bits_29_20,throwing_bits_19_10,throwing_bits_9_0,pack_packed_s32,pack_packed_u32_hex,pack_bits_31_30,pack_bits_29_20,pack_bits_19_10,pack_bits_9_0,pouch_packed_s32,pouch_packed_u32_hex,pouch_bits_31_30,pouch_bits_29_20,pouch_bits_19_10,pouch_bits_9_0
1002036,1002036,1000126,Gregory,210764830,0x0C90041E,0,201,1,30,236979210,0x0E20040A,0,226,1,10,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,231736331,0x0DD0040B,0,221,1,11,0,0x00000000,0,0,0,0
1002037,1002037,1000126,Gregory,210764840,0x0C900428,0,201,1,40,236979210,0x0E20040A,0,226,1,10,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,231736331,0x0DD0040B,0,221,1,11,0,0x00000000,0,0,0,0
1002038,1002038,1000149,Joseph,210767873,0x0C901001,0,201,4,1,236979210,0x0E20040A,0,226,1,10,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,231736331,0x0DD0040B,0,221,1,11,0,0x00000000,0,0,0,0
1002039,1002039,1000126,Gregory,79697960,0x04C01828,0,76,6,40,32510983,0x01F01407,0,31,5,7,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1002040,1002040,1000126,Gregory,79697960,0x04C01828,0,76,6,40,32510983,0x01F01407,0,31,5,7,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1002041,1002041,1000126,Gregory,79697960,0x04C01828,0,76,6,40,32510983,0x01F01407,0,31,5,7,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1002042,1002042,1000126,Gregory,243270656,0x0E800400,0,232,1,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1002049,1002049,3180002,imperial trooper,79694869,0x04C00C15,0,76,3,21,32512030,0x01F0181E,0,31,6,30,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1002050,1002050,3180002,imperial trooper,79694869,0x04C00C15,0,76,3,21,32512030,0x01F0181E,0,31,6,30,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1002051,1002051,2700009,Raubahn,79700992,0x04C02400,0,76,9,0,32516096,0x01F02800,0,31,10,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1002052,1002052,1600179,Sthalmann,147850241,0x08D00401,0,141,1,1,243270686,0x0E80041E,0,232,1,30,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1002053,1002053,1600089,Greinfarr,79695902,0x04C0101E,0,76,4,30,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1002054,1002054,1600091,Grymkrepf,147859456,0x08D02800,0,141,10,0,147859456,0x08D02800,0,141,10,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1002055,1002055,1500032,Dedela,79694848,0x04C00C00,0,76,3,0,32508928,0x01F00C00,0,31,3,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1002056,1002056,1500032,Dedela,310379580,0x1280043C,0,296,1,60,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1002057,1002057,1500032,Dedela,310379570,0x12800432,0,296,1,50,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1002058,1002058,1500032,Dedela,58723348,0x03800C14,0,56,3,20,59771924,0x03900C14,0,57,3,20,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1002059,1002059,1500032,Dedela,210767873,0x0C901001,0,201,4,1,236979200,0x0E200400,0,226,1,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,231736331,0x0DD0040B,0,221,1,11,0,0x00000000,0,0,0,0
1002060,1002060,1,\[en],168821780,0x0A100414,0,161,1,20,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1002061,1002061,1000013,Burchard,168821790,0x0A10041E,0,161,1,30,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1002066,1002066,1000026,Abraham,79693826,0x04C00802,0,76,2,2,32510977,0x01F01401,0,31,5,1,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1002067,1002067,2200152,Hildibrand,705692752,0x2A100450,0,673,1,80,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1002069,1002069,2300120,Yda,58723339,0x03800C0B,0,56,3,11,59771915,0x03900C0B,0,57,3,11,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1002070,1002070,1400004,Papalymo,310379590,0x12800446,0,296,1,70,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1002074,1002074,1200226,Ursulien the Unseen,294650970,0x1190045A,0,281,1,90,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1002075,1002075,4000657,militia archer,210765826,0x0C900802,0,201,2,2,236979210,0x0E20040A,0,226,1,10,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,231736351,0x0DD0041F,0,221,1,31,0,0x00000000,0,0,0,0
1002076,1002076,4000657,militia archer,210765826,0x0C900802,0,201,2,2,236979210,0x0E20040A,0,226,1,10,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,231736351,0x0DD0041F,0,221,1,31,0,0x00000000,0,0,0,0
1002077,1002077,4000657,militia archer,210765826,0x0C900802,0,201,2,2,236979210,0x0E20040A,0,226,1,10,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,231736351,0x0DD0041F,0,221,1,31,0,0x00000000,0,0,0,0
1002090,1002090,1000232,Serpent Private Hodder,210766849,0x0C900C01,0,201,3,1,236979210,0x0E20040A,0,226,1,10,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,231736331,0x0DD0040B,0,221,1,11,0,0x00000000,0,0,0,0
1002091,1002091,1300160,Serpent Private Dauremant,168825856,0x0A101400,0,161,5,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1002102,1002102,1000425,Storm Lieutenant Hardil,79693844,0x04C00814,0,76,2,20,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1002103,1002103,1100454,Storm Sergeant Allond,147852288,0x08D00C00,0,141,3,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1002104,1002104,1000426,Storm Private Dracht,147852298,0x08D00C0A,0,141,3,10,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1002105,1002105,1600313,Storm Sergeant Solklinsyn,147852298,0x08D00C0A,0,141,3,10,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1002106,1002106,1300200,Serpent Lieutenant Marette,168825856,0x0A101400,0,161,5,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1002107,1002107,1200238,Serpent Sergeant Frilaix,168823808,0x0A100C00,0,161,3,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1002108,1002108,1300201,Serpent Private Tristelle,168823828,0x0A100C14,0,161,3,20,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1002109,1002109,1900265,Serpent Sergeant Nelhah,168823828,0x0A100C14,0,161,3,20,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1002110,1002110,1600312,Flame Lieutenant Somber Meadow,79697950,0x04C0181E,0,76,6,30,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1002111,1002111,1500202,Flame Sergeant Mimio Mio,79697930,0x04C0180A,0,76,6,10,32510977,0x01F01401,0,31,5,1,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1002112,1002112,1400205,Flame Private Sisimuza Tetemuza,79697940,0x04C01814,0,76,6,20,32510978,0x01F01402,0,31,5,2,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1002113,1002113,1400206,Flame Sergeant Gagaleo Pupuleo,79697940,0x04C01814,0,76,6,20,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1002115,1002115,2200152,Hildibrand,80741406,0x04D0041E,0,77,1,30,32508958,0x01F00C1E,0,31,3,30,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1060003,1060003,2700001,Nael van Darnus,169870336,0x0A200400,0,162,1,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1060004,1060004,1000052,Bertrand,147851286,0x08D00816,0,141,2,22,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1060008,1060008,2700009,Raubahn,79700992,0x04C02400,0,76,9,0,32516096,0x01F02800,0,31,10,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1060009,1060009,2700002,Urianger,383779883,0x16E0042B,0,366,1,43,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1060022,1060022,2700013,Louisoix,347080744,0x14B00828,0,331,2,40,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1060027,1060027,1000436,wandering minstrel,212861953,0x0CB00401,0,203,1,1,236982273,0x0E201001,0,226,4,1,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,231736333,0x0DD0040D,0,221,1,13,0,0x00000000,0,0,0,0
1060028,1060028,1600318,Curious Gorge,147856384,0x08D01C00,0,141,7,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1060031,1060031,1000126,Gregory,79695902,0x04C0101E,0,76,4,30,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1060032,1060032,2200241,Widargelt,65012736,0x03E00400,0,62,1,0,66061312,0x03F00400,0,63,1,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1060034,1060034,1400197,Ququruka,310380544,0x12800800,0,296,2,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1060035,1060035,1500186,Lalai,310380544,0x12800800,0,296,2,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1060037,1060037,2430006,Dozol Meloc,79694848,0x04C00C00,0,76,3,0,32510976,0x01F01400,0,31,5,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1060039,1060039,1200133,Jehantel,212861952,0x0CB00400,0,203,1,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1060040,1060040,1200199,Estinien,173016065,0x0A500401,0,165,1,1,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1060041,1060041,1600175,Solkzagyl,79702016,0x04C02800,0,76,10,0,32517120,0x01F02C00,0,31,11,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1060042,1060042,1000146,Jenlyns,80741396,0x04D00414,0,77,1,20,32510978,0x01F01402,0,31,5,2,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1060043,1060043,2200115,Gerolt,721421362,0x2B000432,0,688,1,50,1049600,0x00100400,0,1,1,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1070001,1070001,2,\[en],79692860,0x04C0043C,0,76,1,60,32507914,0x01F0080A,0,31,2,10,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1070002,1070002,2,\[en],79692860,0x04C0043C,0,76,1,60,32507914,0x01F0080A,0,31,2,10,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1070003,1070003,2,\[en],79692860,0x04C0043C,0,76,1,60,32507914,0x01F0080A,0,31,2,10,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1070004,1070004,2,\[en],79692860,0x04C0043C,0,76,1,60,32507914,0x01F0080A,0,31,2,10,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1070005,1070005,2,\[en],79692860,0x04C0043C,0,76,1,60,32507914,0x01F0080A,0,31,2,10,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1070006,1070006,2,\[en],79692860,0x04C0043C,0,76,1,60,32507914,0x01F0080A,0,31,2,10,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1070007,1070007,2,\[en],79692860,0x04C0043C,0,76,1,60,32507914,0x01F0080A,0,31,2,10,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1070008,1070008,2,\[en],79692860,0x04C0043C,0,76,1,60,32507914,0x01F0080A,0,31,2,10,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1070009,1070009,2,\[en],79692860,0x04C0043C,0,76,1,60,32507914,0x01F0080A,0,31,2,10,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1070010,1070010,2,\[en],79692860,0x04C0043C,0,76,1,60,32507914,0x01F0080A,0,31,2,10,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1070011,1070011,2,\[en],79692860,0x04C0043C,0,76,1,60,32507914,0x01F0080A,0,31,2,10,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1070012,1070012,2,\[en],79692860,0x04C0043C,0,76,1,60,32507914,0x01F0080A,0,31,2,10,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1070013,1070013,2,\[en],79692860,0x04C0043C,0,76,1,60,32507914,0x01F0080A,0,31,2,10,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1070014,1070014,2,\[en],79692860,0x04C0043C,0,76,1,60,32507914,0x01F0080A,0,31,2,10,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1070015,1070015,2,\[en],79692860,0x04C0043C,0,76,1,60,32507914,0x01F0080A,0,31,2,10,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1070016,1070016,2,\[en],79692860,0x04C0043C,0,76,1,60,32507914,0x01F0080A,0,31,2,10,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1070017,1070017,2,\[en],168823828,0x0A100C14,0,161,3,20,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1070018,1070018,2,\[en],168823828,0x0A100C14,0,161,3,20,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1070019,1070019,2,\[en],168823828,0x0A100C14,0,161,3,20,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1070020,1070020,2,\[en],168823828,0x0A100C14,0,161,3,20,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1070021,1070021,2,\[en],168823828,0x0A100C14,0,161,3,20,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1070022,1070022,2,\[en],168823828,0x0A100C14,0,161,3,20,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1070023,1070023,2,\[en],168823828,0x0A100C14,0,161,3,20,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1070024,1070024,2,\[en],168823828,0x0A100C14,0,161,3,20,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1070025,1070025,2,\[en],168823828,0x0A100C14,0,161,3,20,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1070026,1070026,2,\[en],168823828,0x0A100C14,0,161,3,20,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1070027,1070027,2,\[en],168823828,0x0A100C14,0,161,3,20,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1070028,1070028,2,\[en],168823828,0x0A100C14,0,161,3,20,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1070029,1070029,2,\[en],168823828,0x0A100C14,0,161,3,20,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1070030,1070030,2,\[en],168823828,0x0A100C14,0,161,3,20,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1070031,1070031,2,\[en],168823828,0x0A100C14,0,161,3,20,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1070032,1070032,2,\[en],168823828,0x0A100C14,0,161,3,20,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0
1070033,1070033,2,\[en],210764820,0x0C900414,0,201,1,20,236979200,0x0E200400,0,226,1,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,231736350,0x0DD0041E,0,221,1,30,0,0x00000000,0,0,0,0
1070034,1070034,2,\[en],210764820,0x0C900414,0,201,1,20,236979200,0x0E200400,0,226,1,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,231736350,0x0DD0041E,0,221,1,30,0,0x00000000,0,0,0,0
1070035,1070035,2,\[en],210764820,0x0C900414,0,201,1,20,236979200,0x0E200400,0,226,1,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,231736350,0x0DD0041E,0,221,1,30,0,0x00000000,0,0,0,0
1070036,1070036,2,\[en],210764820,0x0C900414,0,201,1,20,236979200,0x0E200400,0,226,1,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,231736350,0x0DD0041E,0,221,1,30,0,0x00000000,0,0,0,0
1070037,1070037,2,\[en],210764820,0x0C900414,0,201,1,20,236979200,0x0E200400,0,226,1,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,231736350,0x0DD0041E,0,221,1,30,0,0x00000000,0,0,0,0
1070038,1070038,2,\[en],210764820,0x0C900414,0,201,1,20,236979200,0x0E200400,0,226,1,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,231736350,0x0DD0041E,0,221,1,30,0,0x00000000,0,0,0,0
1070039,1070039,2,\[en],210764820,0x0C900414,0,201,1,20,236979200,0x0E200400,0,226,1,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,0,0x00000000,0,0,0,0,231736350,0x0DD0041E,0,221,1,30,0,0x00000000,0,0,0,0
